frame,trial,attempt,time_played,time_tag,level_size_y,player_pos,collision,current_input,current_drift,drift_variation,drift_type,level_done,visible_obstacles,last_walls_tile,adjacent_wall_tiles_x_pos,visible_drift_tiles,expectability,SoC,adjusted_time_tag,start_input,N_input,input_change,input_duration,drift_tile_onset,second_drift_tile_onset,drift_onset,N_drift,individual_drift_tile_variation,individual_drift_tile_direction,input_before_drift,input_countering_drift
1704,6,2,30.155223846435547,18677.256953045,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1230, 282], [816, 300], [1194, 372], [1158, 534], [1140, 750]]","[1272, 4380]",,"[[468, 564]]",,,18707.412176891434,1.0,26.0,1.0,0.12114548683166149,0,0,0,,B,Left,1,1
707,2,1,12.287094116210938,19802.20937292,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1128, 342], [912, 576], [930, 612], [678, 630], [1290, 702]]","[1338, 10362]",,"[[1440, 624]]",,,19814.49646703621,1.0,9.0,1.0,0.16241717338562012,0,0,0,,A,Right,1,1
874,2,1,15.222596168518066,19802.20937292,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[699, 6], [1041, 204], [1005, 312], [1059, 564]]","[1317, 9360]",,"[[513, 810]]",,,19817.431969088517,1.0,11.0,1.0,0.11996459960937322,1,0,1,4.0,A,Left,1,1
929,2,1,16.175261974334717,19802.20937292,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1107, 234], [855, 486], [891, 648], [999, 756]]","[1353, 9030]",,"[[549, 480]]",,,19818.384634894333,1.0,12.0,1.0,0.21631503105163574,0,0,0,,A,Left,1,1
1010,2,1,17.62239980697632,19802.20937292,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[534, 0], [570, 162], [678, 270], [444, 684], [930, 792]]","[1044, 8544]",,[],,,19819.831772726975,1.0,14.0,1.0,0.5766177177429199,0,0,0,,A,Left,1,1
1232,2,1,21.57414150238037,19802.20937292,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[966, 558], [984, 738]]","[1320, 7212]",,"[[516, 570]]",,,19823.78351442238,1.0,17.0,1.0,0.2995972633361852,0,0,0,,A,Left,1,1
1732,2,1,30.38558316230774,19802.20937292,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[690, 150], [636, 420], [888, 528], [816, 636], [924, 726]]","[1260, 4212]",,"[[1362, 594]]",,,19832.594956082306,1.0,26.0,1.0,0.12244415283203125,0,0,0,,A,Right,1,1
1772,2,1,31.106025218963623,19802.20937292,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[588, 180], [840, 288], [768, 396], [876, 486]]","[1212, 3972]",,"[[1314, 354]]",,,19833.315398138962,1.0,27.0,0.0,0.15101456642150524,0,0,0,,A,Right,1,1
433,5,1,7.514206171035767,18009.20764682,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1092, 42], [786, 132], [1254, 222], [1128, 294], [1398, 564], [1398, 582], [966, 582], [858, 618], [912, 726]]","[1428, 12006]",,"[[1530, 342]]",,,18016.721852991035,1.0,7.0,1.0,0.2547287940979004,0,0,0,,B,Right,1,1
2021,5,1,35.37437129020691,18009.20764682,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[1071, 54], [1107, 144], [801, 216]]","[1185, 2478]",,"[[381, 750]]",,,18044.582018110206,1.0,46.0,1.0,0.39818572998046875,0,0,0,,B,Right,1,1
2081,5,1,36.43340802192688,18009.20764682,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[957, 666], [1155, 522]]","[1323, 2118]",,"[[519, 390]]",,,18045.641054841926,1.0,47.0,0.0,0.48728513717651367,0,0,0,,B,Right,1,1
365,5,1,6.184502124786377,19862.198232995,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[540, 54], [1098, 234], [864, 450], [558, 540], [1026, 630], [900, 702]]","[1200, 12414]",,"[[1302, 750]]",,,19868.382735119787,1.0,2.0,0.0,0.04058670997619629,0,0,0,,B,Right,1,1
395,5,1,6.7146501541137695,19862.198232995,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1080, 54], [846, 270], [540, 360], [1008, 450], [882, 522], [1152, 792], [1152, 810], [720, 810]]","[1194, 12234]",,"[[1296, 570]]",,,19868.912883149114,1.0,3.0,1.0,0.5458805561065674,0,0,0,,B,Right,1,1
997,5,1,17.102483987808228,19862.198232995,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[765, 168], [711, 186], [1017, 600], [837, 744]]","[1257, 8622]",,"[[1359, 738]]",,,19879.30071698281,1.0,14.0,0.0,0.15408039093017578,0,0,0,,B,Right,1,1
1050,5,1,18.013259172439575,19862.198232995,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1077, 282], [897, 426], [1167, 768], [663, 768]]","[1305, 8304]",,"[[1407, 420]]",,,19880.21149216744,1.0,15.0,1.0,0.2211158275604248,0,0,0,,B,Right,1,1
1339,5,1,23.162858486175537,19862.198232995,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[996, 6], [672, 132], [762, 312], [1086, 438], [942, 726]]","[1362, 6570]",,"[[558, 576]]",,,19885.361091481176,1.0,21.0,1.0,0.09798502922058461,0,0,0,,B,Left,1,1
1363,5,1,23.5769636631012,19862.198232995,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[804, 168], [1128, 294], [984, 582], [1308, 672]]","[1392, 6426]",,"[[588, 432]]",,,19885.7751966581,1.0,22.0,1.0,0.5285084247589076,0,0,0,,B,Left,1,1
1795,5,1,31.208012342453003,19862.198232995,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[720, 78], [1098, 114], [828, 132], [738, 456], [1026, 546], [630, 690], [1188, 762]]","[1212, 3834]",,"[[1314, 612]]",,,19893.406245337454,1.0,29.0,1.0,0.13632607460021973,0,0,0,,B,Right,1,1
1827,5,1,31.760992527008057,19862.198232995,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[792, 264], [1080, 354], [684, 498], [1242, 570], [594, 624], [612, 714], [918, 786]]","[1266, 3642]",,"[[1368, 420]]",,,19893.95922552201,1.0,30.0,0.0,0.11803913116455078,0,0,0,,B,Right,1,1
302,2,1,5.180486440658569,18387.03932081,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1206, 216], [1314, 252], [738, 306], [684, 558], [936, 594], [954, 756]]","[1326, 12792]",,"[[522, 498]]",,,18392.219807250658,1.0,3.0,1.0,0.3086996078491211,0,0,0,,B,Left,1,1
